USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
gps            676     1   36512   7260 binder_wait_for_work 0 S android.hardware.gnss@1.0-service
system         677     1   12032   2536 binder_wait_for_work 0 S android.hardware.light@2.0-service
system         679     1   12024   2588 binder_wait_for_work 0 S android.hardware.memtrack@1.0-service
nfc            680     1   19788   2844 binder_wait_for_work 0 S android.hardware.nfc@1.0-service
system         681     1   12124   2648 binder_wait_for_work 0 S android.hardware.power@1.1-service.marlin
system         682     1 2121056   4420 futex_wait_queue_me 0 S android.hardware.sensors@1.0-service
system         683     1   15400   2764 binder_wait_for_work 0 S android.hardware.usb@1.1-service.marlin
system         684     1   12008   2456 binder_wait_for_work 0 S android.hardware.vibrator@1.0-service.marlin
system         685     1   11996   2508 binder_wait_for_work 0 S android.hardware.vr@1.0-service
wifi           686     1   17312   3980 binder_wait_for_work 0 S android.hardware.wifi@1.0-service
root           687     1   13352   2828 SyS_epoll_wait      0 S healthd
system         688     1   13420   3532 SyS_epoll_wait      0 S bufferhubd
root           689     1    9212   1808 SyS_epoll_wait      0 S lmkd
system         690     1   10656   2328 SyS_epoll_wait      0 S performanced
root           691     1   17944   2948 binder_wait_for_work 0 S thermalserviced
system         692     1   14872   2104 binder_wait_for_work 0 S virtual_touchpad
system         693     1   22932   2544 do_sigtimedwait     0 S pm-service
nobody         695     1   18356   1820 poll_schedule_timeout 0 S rmt_storage
root           696     1    9968   1928 poll_schedule_timeout 0 S msm_irqbalance
root           697     2       0      0 cpufreq_sched_thread 0 S [kschedfreq:0]
root           700     2       0      0 cpufreq_sched_thread 0 S [kschedfreq:2]
shell          709     1   13996    800 poll_schedule_timeout 0 S adbd
system         710     1   16812   2092 hrtimer_nanosleep   0 S pm-proxy
audioserver    711     1   53528   8664 binder_wait_for_work 0 S audioserver
cameraserver   712     1   22380   7036 binder_wait_for_work 0 S cameraserver
drm            714     1   17460   6312 binder_wait_for_work 0 S drmserver
root           715     1   19716   3576 binder_wait_for_work 0 S installd
keystore       718     1   19144   4140 binder_wait_for_work 0 S keystore
media          719     1   10480   3216 binder_wait_for_work 0 S mediadrmserver
mediaex        720     1 2159408  11380 binder_wait_for_work 0 S media.extractor
media          721     1 2126760   6968 binder_wait_for_work 0 S media.metrics
media          723     1   49176   8944 binder_wait_for_work 0 S mediaserver
root           724     1   16052   2484 binder_wait_for_work 0 S storaged
wifi           725     1   15232   3788 SyS_epoll_wait      0 S wificond
mediacodec     728     1   40232   8028 binder_wait_for_work 0 S media.codec
root           730     1  110944   4348 sigsuspend          0 S thermal-engine
media          732     1   13172   1600 poll_schedule_timeout 0 S adsprpcd
system         734     1   11808   2068 poll_schedule_timeout 0 S imsqmidaemon
radio          736     1   13308   1776 futex_wait_queue_me 0 S port-bridge
radio          738     1  105812   5508 __skb_recv_datagram 0 S netmgrd
radio          739     1   87224  13488 binder_wait_for_work 0 S rild
system         742     1   15416   3476 binder_wait_for_work 0 S gatekeeperd
tombstoned     743     1    9060   1520 SyS_epoll_wait      0 S tombstoned
root           744     1   18308   4704 SyS_epoll_wait      0 S update_engine
system         745     1   13340   2472 binder_wait_for_work 0 S android.hardware.biometrics.fingerprint@2.1-service
root           746     1    8488   1368 do_sigtimedwait     0 S nanohub_slpi
system         747     1   21252   3284 SyS_epoll_wait      0 S cnd
system         751     1   17148   2580 poll_schedule_timeout 0 S cnss-daemon
gps            752     1   12924   1884 sigsuspend          0 S loc_launcher
root           760     2       0      0 rescuer_thread      0 S [DS]
root           761     2       0      0 worker_thread       0 S [kworker/2:4]
system         773     1   15260   2880 poll_schedule_timeout 0 S imsdatadaemon
root           870     2       0      0 do_hotplug          0 S [msm_thermal:hot]
root           872     2       0      0 do_freq_mitigation  0 S [msm_thermal:fre]
root           873     2       0      0 do_thermal_monitor  0 S [msm_thermal:the]
root           874     2       0      0 worker_thread       0 S [kworker/3:3]
system         875   644 4644688 342060 SyS_epoll_wait      0 S system_server
root           941     2       0      0 rescuer_thread      0 S [mpss_IPCRTR]
root           943     2       0      0 rescuer_thread      0 S [SSM_RTR_MODEM_A]
root           949     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           965     2       0      0 worker_thread       0 S [kworker/3:2H]
root           984     2       0      0 rescuer_thread      0 S [LOOPBACK]
root          1009     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root          1011     2       0      0 worker_thread       0 S [kworker/u8:9]
root          1040     2       0      0 worker_thread       0 S [kworker/2:2H]
root          1042     2       0      0 worker_thread       0 S [kworker/3:4]
root          1043     2       0      0 worker_thread       0 S [kworker/3:5]
root          1044     2       0      0 worker_thread       0 S [kworker/3:6]
root          1127     2       0      0 rescuer_thread      0 S [DATA1]
root          1128     2       0      0 rescuer_thread      0 S [DATA2]
root          1130     2       0      0 rescuer_thread      0 S [DATA3]
root          1131     2       0      0 rescuer_thread      0 S [DATA4]
root          1132     2       0      0 rescuer_thread      0 S [DATA11]
root          1133     2       0      0 kthread_worker_fn   0 S [tty_worker_thre]
root          1134     2       0      0 kthread_worker_fn   0 S [tty_worker_thre]
shell         1135   709    9240   1832 __skb_recv_datagram 7b9bbcbf04 S logcat
root          1169     2       0      0 rescuer_thread      0 S [ipawq48]
root          1170     2       0      0 rescuer_thread      0 S [iparepwq48]
gps           1184   752   23144   2916 futex_wait_queue_me 0 S lowi-server
gps           1187   752   31604   5884 poll_schedule_timeout 0 S slim_daemon
gps           1188   752   29424   5860 __skb_recv_datagram 0 S xtra-daemon
root          1394     2       0      0 wlan_logging_thread 0 S [wlan_logging_th]
root          1395     2       0      0 VosWDThread         0 S [VosWDThread]
root          1396     2       0      0 VosMCThread         0 S [VosMCThread]
root          1397     2       0      0 VosTlshimRxThread   0 S [VosTlshimRxThre]
bluetooth     1408   644 4347652  54920 SyS_epoll_wait      0 S com.android.bluetooth
u0_a92        1437   644 4313960  56680 SyS_epoll_wait      0 S com.google.android.inputmethod.pinyin
u0_a20        1457   644 4394116 119880 SyS_epoll_wait      0 S com.android.systemui
webview_zygote 1501    1 1394788  37000 poll_schedule_timeout 0 S webview_zygote32
u0_a79        1529   644 4327812  63724 SyS_epoll_wait      0 S com.ustwo.lwp
system        1583   644 4296044  40396 SyS_epoll_wait      0 S com.quicinc.cne.CNEService
u0_a120       1588   644 4293540  36596 SyS_epoll_wait      0 S com.qualcomm.qti.telephonyservice
radio         1609   644 4332516  65152 SyS_epoll_wait      0 S com.android.phone
system        1634   644 4347532  47632 SyS_epoll_wait      0 S com.android.settings
wifi          1648     1   17076   5296 poll_schedule_timeout 0 S wpa_supplicant
bluetooth     1841     1   17412   1784 poll_schedule_timeout 0 S wcnss_filter
root          1898     2       0      0 irq_thread          0 S [irq/19-408000.q]
root          1901     1   17488   1656 futex_wait_queue_me 0 S perfd
u0_a35        1937   644 4403376  87204 SyS_epoll_wait      0 S com.google.android.gms.persistent
u0_a26        1963   644 4346424  44624 SyS_epoll_wait      0 S com.google.android.googlequicksearchbox:interactor
nfc           1979   644 4333852  61508 SyS_epoll_wait      0 S com.android.nfc
radio         1984   644 4292756  39336 SyS_epoll_wait      0 S com.android.ims.rcsservice
radio         2004   644 4289696  33032 SyS_epoll_wait      0 S com.qualcomm.qti.rcsbootstraputil
system        2018   644 4291136  32940 SyS_epoll_wait      0 S com.google.SSRestartDetector
u0_a72        2034   644 4293176  36384 SyS_epoll_wait      0 S com.android.printspooler
u0_a35        2057   644 4296868  40224 SyS_epoll_wait      0 S com.google.process.gservices
u0_a70        2067   644 4304664  44828 SyS_epoll_wait      0 S com.google.vr.vrcore
u0_a47        2090   644 4406344 116572 SyS_epoll_wait      0 S com.google.android.apps.nexuslauncher
u0_a11        2115   644 4304284  47212 SyS_epoll_wait      0 S android.process.media
system        2150   644 4289980  34708 SyS_epoll_wait      0 S com.android.keychain
u0_a26        2155   644 4403176  96368 SyS_epoll_wait      0 S com.google.android.googlequicksearchbox:search
u0_a35        2200   644 4349596  55260 SyS_epoll_wait      0 S com.google.android.gms
u0_a35        2233   644 4294496  40444 SyS_epoll_wait      0 S com.google.process.gapps
u0_a34        2259   644 4292672  36428 SyS_epoll_wait      0 S com.google.android.partnersetup
root          2280     2       0      0 worker_thread       0 S [kworker/u8:10]
u0_a17        2284   644 4295892  48376 SyS_epoll_wait      0 S android.process.acore
u0_a170       2344   645 1693868  54548 SyS_epoll_wait      0 S com.tencent.qqpim
u0_a125       2449   645 1653392  47904 SyS_epoll_wait      0 S cn.etouch.ecalendar
u0_a130       2577   645 1835288 127796 SyS_epoll_wait      0 S com.baidu.tieba
u0_a130       2627   645 1768656  85208 SyS_epoll_wait      0 S com.baidu.tieba:remote
root          2648     2       0      0 worker_thread       0 S [kworker/u8:11]
u0_i0         2689  1501 1519852  34016 SyS_epoll_wait      0 S com.android.chrome:sandboxed
u0_a158       2764   645 1808720  91848 SyS_epoll_wait      0 S com.ss.android.ugc.aweme
u0_a158       2864   645 1740872  77100 SyS_epoll_wait      0 S com.ss.android.ugc.aweme:push
u0_a162       2943   645 1689852  58144 SyS_epoll_wait      0 S com.tencent.androidqqmail:Push
u0_a130       3006   645 1684796  61812 SyS_epoll_wait      0 S com.baidu.tieba:cdnTachometer
u0_a158       3039   645 1740788  70380 SyS_epoll_wait      0 S com.ss.android.ugc.aweme:pushservice
u0_a162       3218   645 1699836  77780 SyS_epoll_wait      0 S com.tencent.androidqqmail
u0_a165       3311   645 1743448  58508 SyS_epoll_wait      0 S com.tencent.mobileqq:MSF
u0_a9         3327   644 4292400  38040 SyS_epoll_wait      0 S com.google.android.ext.services
u0_a165       3353   645 1725756  54828 SyS_epoll_wait      0 S com.tencent.mobileqq
u0_a142       3386   645 1750540  77728 SyS_epoll_wait      0 S com.moji.mjweather
u0_a142       3434   645 1683128  54992 SyS_epoll_wait      0 S com.moji.mjweather:mjskin
u0_a167       3451   645 1687836  64772 SyS_epoll_wait      0 S com.tencent.news:PushService
u0_a142       3544   645 1664308  44328 SyS_epoll_wait      0 S com.moji.mjweather:QS
u0_a126       3772   645 1675444  56244 SyS_epoll_wait      0 S cn.kuwo.player
u0_a126       3829   645 1671876  55636 SyS_epoll_wait      0 S cn.kuwo.player:pushservice
u0_a128       3847   645 1748196  94784 SyS_epoll_wait      0 S com.baidu.BaiduMap
u0_a128       3880   645 1751492  90084 SyS_epoll_wait      0 S com.baidu.BaiduMap:SandBoxProcess
u0_a129       3925   645 1721400 101680 SyS_epoll_wait      0 S com.baidu.netdisk
u0_a126       3969   645 1699672  59040 SyS_epoll_wait      0 S cn.kuwo.player:QS
u0_a128       3985   645 1715780  66552 SyS_epoll_wait      0 S com.baidu.BaiduMap:MapCoreService
u0_a145       4029   645 1763524  84644 SyS_epoll_wait      0 S com.qiyi.video
u0_a129       4234   645 1602664  46708 SyS_epoll_wait      0 S com.baidu.netdisk:bdservice_v1
u0_a138       4271   645 1680232  53292 SyS_epoll_wait      0 S com.jiongji.andriod.card
u0_a150       4525   645 1790380  88080 SyS_epoll_wait      0 S com.sdu.didi.psnger
u0_a150       4660   645 1728328  74960 SyS_epoll_wait      0 S com.sdu.didi.psnger:easypatch
u0_i1         4766  1501 1518792  34108 SyS_epoll_wait      0 S com.android.chrome:sandboxed
root          4911     2       0      0 __mdss_fb_display_thread 0 D [mdss_fb0]
u0_a150       4920   645 1697920  48144 SyS_epoll_wait      0 S com.sdu.didi.psnger:pushservice
u0_a171       4936   645 1691124  49048 SyS_epoll_wait      0 S com.tencent.qqpimsecure
root          4986     2       0      0 worker_thread       0 S [kworker/u8:12]
root          4993     2       0      0 worker_thread       0 S [kworker/u8:13]
u0_a126       5063   645 1700092  59640                     0 R cn.kuwo.player:monitorService
u0_a138       5082   645 1679040  46068 SyS_epoll_wait      0 S com.jiongji.andriod.card:wordlock
u0_a138       5195   645 1664132  42820                     0 R com.jiongji.andriod.card:daemon
u0_a58        5202   644 4311632  42624 SyS_epoll_wait      0 S com.google.android.dialer
u0_a171       5258   645 1650688  37444 SyS_epoll_wait      0 S com.tencent.qqpimsecure:fore
u0_a35        5292   644 4332748  44748                     0 R com.google.android.gms.feedback
u0_a171       5351  4936    8964   1776 pipe_wait           0 S sh
u0_a171       5352  4936    8664   1760                     0 R ps
shell         5370   709   10544   1952 0          71250caea4 R ps
